month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat,long
2020-01,sengkang,4 room,16 to 18,92,model a,2015,94 years 06 months,425000,453d fernvale road,1.3942332,103.8759622
2020-01,sengkang,4 room,22 to 24,94,premium apartment,2013,92 years 05 months,478000,435c fernvale road,1.3942332,103.8759622
2020-01,sengkang,4 room,19 to 21,96,premium apartment,2012,91 years 10 months,450000,410c fernvale road,1.3942332,103.8759622
2020-01,sengkang,4 room,04 to 06,94,premium apartment,2013,92 years 05 months,410000,434a fernvale road,1.3942332,103.8759622
2020-01,sengkang,4 room,13 to 15,93,model a,2013,92 years 10 months,425000,446b jalan kayu,1.39176705,103.8733388
2020-01,sengkang,4 room,25 to 27,93,model a,2013,92 years 10 months,425000,446c jalan kayu,1.39228265,103.873518
2020-01,sengkang,4 room,07 to 09,91,model a,2005,84 years 11 months,355000,155 rivervale cres,1.39071715,103.9073665
2020-01,sengkang,4 room,01 to 03,93,model a,2015,94 years 02 months,355000,180c rivervale cres,1.3890849,103.906927
2020-01,sengkang,4 room,04 to 06,93,model a,2015,94 years 02 months,380000,180c rivervale cres,1.3890849,103.906927
2020-01,sengkang,4 room,16 to 18,93,model a,2015,94 years 02 months,390000,178b rivervale cres,1.38866535,103.9099421
2020-01,sengkang,4 room,16 to 18,93,model a,2015,94 years 02 months,408000,178c rivervale cres,1.3890849,103.906927
2020-01,sengkang,4 room,16 to 18,93,model a,2015,94 years 02 months,390000,178b rivervale cres,1.38866535,103.9099421
2020-01,sengkang,4 room,13 to 15,93,model a,2015,94 years 02 months,380000,178b rivervale cres,1.38866535,103.9099421
2020-01,sengkang,4 room,16 to 18,100,model a,1999,79 years,365000,145 rivervale drive,1.3896932,103.9062174
2020-01,sengkang,4 room,16 to 18,91,model a2,1999,78 years 07 months,345000,124b rivervale drive,1.38829785,103.9032086
2020-01,sengkang,4 room,13 to 15,91,model a,2001,80 years 04 months,315000,194 rivervale drive,1.39283815,103.9015359
2020-01,sengkang,4 room,04 to 06,100,model a,1999,78 years 11 months,348000,144 rivervale drive,37.0198103,-121.9501533
2020-01,sengkang,4 room,07 to 09,90,model a2,1999,78 years 01 month,360000,140 rivervale street,1.38920615,103.9039301
2020-01,sengkang,4 room,01 to 03,100,model a,1999,78 years 02 months,360000,108 rivervale walk,1.3828958,103.8997506
2020-01,sengkang,4 room,04 to 06,90,premium apartment,2009,89 years,490000,272d sengkang central,1.38388985,103.8938037
2020-01,sengkang,4 room,07 to 09,93,premium apartment,2010,89 years 04 months,535000,270a sengkang central,1.3858571,103.8942991
2020-01,sengkang,4 room,07 to 09,90,premium apartment,2009,88 years 11 months,545000,272c sengkang central,1.3844132,103.893721
2020-01,sengkang,4 room,01 to 03,92,premium apartment,2015,94 years 08 months,475000,281b sengkang east avenue,1.38575115,103.8919314
2020-01,sengkang,4 room,13 to 15,92,premium apartment,2015,94 years 07 months,580000,280b sengkang east avenue,1.381663,103.9003708
2020-01,sengkang,4 room,07 to 09,92,premium apartment,2015,94 years 07 months,558000,282a sengkang east avenue,1.38532005,103.8919811
2020-01,sengkang,4 room,01 to 03,92,premium apartment,2015,94 years 07 months,542000,282c sengkang east avenue,1.381663,103.9003708
2020-01,sengkang,4 room,19 to 21,93,model a,2014,93 years 10 months,445000,433a sengkang west way,1.3948505,103.8775897
2020-01,sengkang,4 room,22 to 24,93,model a,2014,93 years 09 months,445000,433b sengkang west way,1.3939353,103.8775521
2020-01,sengkang,4 room,25 to 27,92,model a,2014,93 years 06 months,460000,450a sengkang west way,1.39447645,103.8734563
2020-01,sengkang,4 room,07 to 09,92,model a,2015,94 years 04 months,418000,452a sengkang west way,1.39362905,103.8744113
2020-01,sengkang,4 room,13 to 15,93,model a,2014,93 years 09 months,438000,432b sengkang west way,1.39398555,103.8773393
2020-01,sengkang,5 room,07 to 09,111,premium apartment,2015,95 years,585000,336d anchorvale cres,1.3977898,103.8882438
2020-01,sengkang,5 room,07 to 09,111,premium apartment,2015,94 years 11 months,570000,335b anchorvale cres,1.39854765,103.8884896
2020-01,sengkang,5 room,04 to 06,115,premium apartment,2015,94 years 11 months,590000,336d anchorvale cres,1.3977898,103.8882438
2020-01,sengkang,5 room,13 to 15,115,premium apartment,2015,94 years 11 months,615000,336b anchorvale cres,1.3976346,103.889181
2020-01,sengkang,5 room,04 to 06,110,improved,2001,80 years 07 months,425000,301b anchorvale drive,1.3893534,103.8914845
2020-01,sengkang,5 room,07 to 09,110,improved,2002,81 years 09 months,485000,319a anchorvale drive,1.3908889,103.8899549
2020-01,sengkang,5 room,13 to 15,110,improved,2002,81 years 09 months,480000,319a anchorvale drive,1.3908889,103.8899549
2020-01,sengkang,5 room,04 to 06,112,improved,2015,94 years 05 months,540000,332b anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,16 to 18,110,premium apartment,2003,82 years 04 months,486888,316a anchorvale link,1.3926225,103.8893389
2020-01,sengkang,5 room,16 to 18,112,improved,2015,94 years 05 months,588000,332c anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,16 to 18,112,improved,2015,94 years 05 months,575100,332a anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,10 to 12,112,improved,2015,94 years 05 months,593000,332c anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,10 to 12,112,improved,2015,94 years 05 months,615000,332c anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,04 to 06,112,improved,2015,94 years 05 months,520000,332c anchorvale link,1.3960724,103.8907874
2020-01,sengkang,5 room,04 to 06,110,improved,2001,80 years 11 months,408000,308b anchorvale road,1.38996425,103.8865302
2020-01,sengkang,5 room,13 to 15,112,premium apartment,2002,81 years 11 months,405000,309d anchorvale road,1.39076085,103.885571
2020-01,sengkang,5 room,01 to 03,113,premium apartment,2015,94 years 03 months,525000,326c anchorvale road,1.3962462,103.887638
2020-01,sengkang,5 room,13 to 15,113,premium apartment,2015,94 years 03 months,575000,326b anchorvale road,1.3953046,103.8880542
2020-01,sengkang,5 room,01 to 03,110,improved,2002,81 years 01 month,375000,308c anchorvale road,1.3962462,103.887638
2020-01,sengkang,5 room,01 to 03,110,premium apartment,2003,82 years 05 months,410000,315c anchorvale road,1.3962462,103.887638
2020-01,sengkang,5 room,04 to 06,112,improved,2015,94 years 07 months,555000,331b anchorvale street,1.39560535,103.8901619
2020-01,sengkang,5 room,13 to 15,110,improved,2001,81 years,453888,290b compassvale cres,1.3968087,103.8968715
2020-01,sengkang,5 room,04 to 06,110,improved,2002,81 years 02 months,378000,295c compassvale cres,1.39733995,103.8999827
2020-01,sengkang,5 room,04 to 06,110,improved,2001,80 years 07 months,425000,201c compassvale drive,1.3879626,103.8934091
2020-01,sengkang,5 room,07 to 09,110,improved,2001,80 years 01 month,440000,204b compassvale drive,1.3891696,103.8934262
2020-01,sengkang,5 room,10 to 12,121,improved,2000,79 years 01 month,455000,227b compassvale drive,1.38729425,103.9006418
2020-01,sengkang,5 room,13 to 15,118,premium apartment,2012,91 years 10 months,585000,213a compassvale lane,1.38592995,103.9002576
2020-01,sengkang,5 room,13 to 15,123,improved,1999,78 years 06 months,510000,206b compassvale lane,1.3873368,103.8971765
2020-01,sengkang,5 room,04 to 06,110,premium apartment,2006,85 years 02 months,465000,267b compassvale link,1.3835157,103.8951601
2020-01,sengkang,5 room,01 to 03,115,improved,2000,79 years 05 months,400000,245 compassvale road,1.3921061,103.8979907
2020-01,sengkang,5 room,01 to 03,110,improved,2001,80 years 01 month,425000,257c compassvale road,1.3929205,103.8962228
2020-01,sengkang,5 room,01 to 03,113,premium apartment,2001,80 years 07 months,385000,299a compassvale street,1.395728,103.8961358
2020-01,sengkang,5 room,13 to 15,110,improved,2002,81 years,435000,292b compassvale street,1.3955935,103.8990262
2020-01,sengkang,5 room,01 to 03,110,improved,2002,81 years,390000,292a compassvale street,1.39613415,103.899167
2020-01,sengkang,5 room,01 to 03,122,improved,1999,78 years 10 months,445000,225b compassvale walk,1.387842,103.8990634
2020-01,sengkang,5 room,22 to 24,112,premium apartment,2004,83 years 05 months,425000,404b fernvale lane,1.3882662,103.8734899
2020-01,sengkang,5 room,22 to 24,112,premium apartment,2004,83 years 02 months,485000,405c fernvale lane,1.38918375,103.873415
2020-01,sengkang,5 room,16 to 18,113,improved,2016,95 years,572000,415b fernvale link,1.3888404,103.8801156
2020-01,sengkang,5 room,16 to 18,113,improved,2015,94 years 07 months,610000,440a fernvale link,1.3932738,103.8784897
2020-01,sengkang,5 room,16 to 18,113,improved,2015,94 years 06 months,550000,440b fernvale link,1.39338965,103.8781944
2020-01,sengkang,5 room,16 to 18,112,improved,2015,94 years 04 months,515000,430a fernvale link,1.3938737,103.8785254
2020-01,sengkang,5 room,07 to 09,113,improved,2015,94 years 06 months,530000,440c fernvale link,1.39259085,103.8784299
2020-01,sengkang,5 room,16 to 18,115,improved,2015,94 years 04 months,580000,430a fernvale link,1.3938737,103.8785254
2020-01,sengkang,5 room,16 to 18,110,premium apartment,2005,84 years,478000,407b fernvale road,1.3889425,103.875214
2020-01,sengkang,5 room,01 to 03,109,premium apartment,2003,82 years 09 months,368000,157d rivervale cres,1.3881353,103.9077495
2020-01,sengkang,5 room,13 to 15,109,premium apartment,2003,82 years 09 months,420000,157c rivervale cres,1.3878752,103.9076653
2020-01,sengkang,5 room,10 to 12,110,premium apartment,2003,82 years 08 months,408000,158d rivervale cres,1.388492,103.9072383
2020-01,sengkang,5 room,16 to 18,116,improved,1999,78 years 08 months,438000,146 rivervale drive,1.39026165,103.9062992
2020-01,sengkang,5 room,01 to 03,110,improved,2001,80 years,380000,186b rivervale drive,37.0198103,-121.9501533
2020-01,sengkang,5 room,07 to 09,116,improved,1999,78 years 11 months,388000,144 rivervale drive,37.0198103,-121.9501533
2020-01,sengkang,5 room,10 to 12,121,premium apartment,2001,80 years 02 months,480000,120b rivervale drive,1.38579775,103.9044596
2020-01,sengkang,5 room,10 to 12,115,improved,2000,79 years 06 months,420000,117a rivervale drive,1.3832798,103.9023597
2020-01,sengkang,5 room,07 to 09,121,improved,1999,78 years 04 months,410000,125 rivervale street,1.38899705,103.9026699
2020-01,sengkang,5 room,04 to 06,121,improved,1999,78 years 01 month,428000,110 rivervale walk,1.3835769,103.9001579
2020-01,sengkang,5 room,16 to 18,120,improved,1999,78 years 02 months,430000,101 rivervale walk,1.38268395,103.8993469
2020-01,sengkang,5 room,10 to 12,110,improved,2003,82 years 03 months,460000,325c sengkang east way,1.3953785,103.8826687
2020-01,sengkang,5 room,04 to 06,110,improved,2003,82 years 03 months,409000,325c sengkang east way,1.3953785,103.8826687
2020-01,sengkang,5 room,10 to 12,110,improved,2001,80 years 01 month,535000,260a sengkang east way,1.3932863,103.8954021
2020-01,sengkang,5 room,13 to 15,110,improved,2001,80 years,555000,260b sengkang east way,1.39360465,103.8954337
2020-01,sengkang,5 room,04 to 06,110,improved,2003,82 years 02 months,460000,324d sengkang east way,1.3953785,103.8826687
2020-01,sengkang,5 room,13 to 15,113,improved,2014,93 years 09 months,540000,433b sengkang west way,1.3939353,103.8775521
2020-01,sengkang,5 room,01 to 03,111,improved,2015,94 years 04 months,510000,452a sengkang west way,1.39362905,103.8744113
2020-01,sengkang,executive,10 to 12,125,apartment,2001,80 years 10 months,580000,307b anchorvale road,1.3896229,103.8874139
2020-01,sengkang,executive,01 to 03,130,apartment,2001,80 years 05 months,570000,202a compassvale drive,1.38832855,103.8930657
2020-01,sengkang,executive,10 to 12,131,apartment,2000,79 years 06 months,592668,250a compassvale street,1.39167545,103.9000566
2020-01,sengkang,executive,07 to 09,131,apartment,2000,79 years 06 months,570000,250d compassvale street,1.395728,103.8961358
2020-01,sengkang,executive,16 to 18,131,apartment,2000,79 years 07 months,450000,189a rivervale drive,37.0198103,-121.9501533
2020-01,serangoon,3 room,10 to 12,73,improved,1978,57 years 05 months,313000,4 lorong lew lian,1.35022625,103.8764638
2020-01,serangoon,3 room,07 to 09,64,improved,1978,57 years 04 months,310000,1 lorong lew lian,1.35089275,103.8753254
2020-01,serangoon,3 room,10 to 12,60,improved,1985,64 years 02 months,333000,302 serangoon avenue 2,1.3531962,103.8671493
2020-01,serangoon,3 room,07 to 09,67,new generation,1985,64 years 05 months,310000,215 serangoon avenue 4,1.3575382,103.8714588
2020-01,serangoon,3 room,07 to 09,64,simplified,1985,64 years 09 months,360000,209 serangoon central,1.3494715,103.8742229
2020-01,serangoon,3 room,01 to 03,64,simplified,1988,67 years 09 months,350000,262 serangoon central drive,1.3535176,103.8724479
2020-01,serangoon,3 room,01 to 03,76,new generation,1984,63 years 09 months,302888,102 serangoon north avenue 1,1.3641031,103.873223
2020-01,serangoon,4 room,07 to 09,105,model a,1989,68 years 02 months,630000,401 serangoon avenue 1,1.34628285,103.8733039
2020-01,serangoon,4 room,10 to 12,106,model a,1989,68 years 02 months,628000,407 serangoon avenue 1,1.34709245,103.8731647
2020-01,serangoon,4 room,04 to 06,91,new generation,1985,64 years 03 months,420000,309 serangoon avenue 2,1.3521176,103.8688063
2020-01,serangoon,4 room,04 to 06,93,new generation,1985,64 years 01 month,482000,314 serangoon avenue 2,1.3521176,103.8688063
2020-01,serangoon,4 room,04 to 06,84,simplified,1986,65 years 07 months,530000,333 serangoon avenue 3,1.3491659,103.8663527
2020-01,serangoon,4 room,04 to 06,84,simplified,1986,65 years 06 months,530000,329 serangoon avenue 3,1.3490855,103.8668074
2020-01,serangoon,4 room,01 to 03,92,new generation,1985,64 years 09 months,403000,222 serangoon avenue 4,1.3586475,103.8714748
2020-01,serangoon,4 room,04 to 06,105,new generation,1984,63 years 06 months,515000,224 serangoon avenue 4,1.35720645,103.870839
2020-01,serangoon,4 room,01 to 03,96,new generation,1985,64 years 02 months,415000,225 serangoon avenue 4,1.3575382,103.8714588
2020-01,serangoon,4 room,10 to 12,91,new generation,1984,63 years 06 months,388000,229 serangoon avenue 4,1.3575382,103.8714588
2020-01,serangoon,4 room,01 to 03,83,simplified,1985,64 years 11 months,470000,208 serangoon central,1.3494715,103.8742229
2020-01,serangoon,4 room,07 to 09,84,simplified,1986,65 years 10 months,485000,205 serangoon central,1.3529671,103.8736816
2020-01,serangoon,4 room,10 to 12,91,new generation,1985,64 years 08 months,365000,103 serangoon north avenue 1,1.3706697,103.8702974
2020-01,serangoon,4 room,13 to 15,83,simplified,1987,66 years 06 months,345000,146 serangoon north avenue 1,1.3641031,103.873223
2020-01,serangoon,4 room,10 to 12,83,simplified,1987,66 years 07 months,331000,146 serangoon north avenue 1,1.3641031,103.873223
2020-01,serangoon,4 room,10 to 12,103,model a,1989,68 years 05 months,450000,139 serangoon north avenue 2,1.368737,103.8755586
2020-01,serangoon,4 room,10 to 12,100,model a,1998,77 years,402000,546 serangoon north avenue 3,1.3735189,103.8709702
2020-01,serangoon,4 room,01 to 03,106,model a,1992,71 years 10 months,385000,521 serangoon north avenue 4,1.3732612,103.8734017
2020-01,serangoon,5 room,01 to 03,121,improved,1985,64 years 05 months,580000,310 serangoon avenue 2,1.3521176,103.8688063
2020-01,serangoon,5 room,01 to 03,123,improved,1989,68 years 05 months,600000,419 serangoon central,1.3493449,103.8760731
2020-01,serangoon,5 room,07 to 09,121,improved,1986,65 years 02 months,490000,114 serangoon north avenue 1,1.3688403,103.8715065
2020-01,serangoon,5 room,01 to 03,128,improved,1989,68 years 05 months,515000,140 serangoon north avenue 2,1.36834325,103.874742
2020-01,serangoon,5 room,04 to 06,119,improved,1997,76 years 05 months,540000,509 serangoon north avenue 4,1.3721513,103.8749304
2020-01,serangoon,executive,01 to 03,140,apartment,1998,77 years 05 months,800000,232a serangoon avenue 2,1.35433855,103.8684271
2020-01,serangoon,executive,04 to 06,149,apartment,1992,71 years 10 months,600000,537 serangoon north avenue 4,1.3740383,103.8732076
2020-01,serangoon,executive,10 to 12,148,maisonette,1992,71 years 09 months,710000,525 serangoon north avenue 4,1.3721513,103.8749304
2020-01,tampines,2 room,04 to 06,47,model a,2015,94 years 07 months,282000,522a tampines central 7,1.3577964,103.9385043
2020-01,tampines,3 room,13 to 15,69,model a,2015,94 years 08 months,395000,890c tampines avenue 1,1.347402,103.9338485
2020-01,tampines,3 room,13 to 15,69,model a,2015,94 years 08 months,408000,890a tampines avenue 1,1.34671305,103.9339097
2020-01,tampines,3 room,04 to 06,69,model a,2015,94 years 08 months,385000,890b tampines avenue 1,1.3468867,103.9337152
